2025-04-18 22:59:08,870 [INFO] Fetching filings for ticker: KO
2025-04-18 23:08:06,499 [INFO] Uploaded to R2: https://pub-2c783279b61043e19fbdadd1bee5153a.r2.dev/KO/2023-10-24/ko-20230929.htm/ko-20230929.pdf
2025-04-18 23:08:06,514 [INFO] Processing 10-Q filing from 2023-07-27
2025-04-18 23:08:06,515 [INFO] Requesting PDF for: https://www.sec.gov/Archives/edgar/data/21344/000002134423000048/ko-20230630.htm
2025-04-18 23:08:09,407 [INFO] PDF saved to downloads/ko-20230630.pdf
2025-04-18 23:08:12,745 [INFO] Uploaded to R2: https://pub-2c783279b61043e19fbdadd1bee5153a.r2.dev/KO/2023-07-27/ko-20230630.htm/ko-20230630.pdf
2025-04-18 23:08:12,759 [INFO] Processing 10-Q filing from 2023-04-26
2025-04-18 23:08:12,760 [INFO] Requesting PDF for: https://www.sec.gov/Archives/edgar/data/21344/000002134423000024/ko-20230331.htm
2025-04-18 23:08:16,129 [INFO] PDF saved to downloads/ko-20230331.pdf
2025-04-18 23:08:20,432 [INFO] Uploaded to R2: https://pub-2c783279b61043e19fbdadd1bee5153a.r2.dev/KO/2023-04-26/ko-20230331.htm/ko-20230331.pdf
2025-04-18 23:08:20,441 [INFO] Processing 10-K filing from 2023-02-21
2025-04-18 23:08:20,443 [INFO] Requesting PDF for: https://www.sec.gov/Archives/edgar/data/21344/000002134423000011/ko-20221231.htm
2025-04-18 23:08:27,360 [INFO] PDF saved to downloads/ko-20221231.pdf
2025-04-18 23:08:36,600 [INFO] Uploaded to R2: https://pub-2c783279b61043e19fbdadd1bee5153a.r2.dev/KO/2023-02-21/ko-20221231.htm/ko-20221231.pdf
2025-04-18 23:08:36,606 [INFO] Processing 10-Q filing from 2022-10-26
2025-04-18 23:08:36,607 [INFO] Requesting PDF for: https://www.sec.gov/Archives/edgar/data/21344/000002134422000042/ko-20220930.htm
2025-04-18 23:08:39,093 [INFO] PDF saved to downloads/ko-20220930.pdf
2025-04-18 23:09:25,256 [INFO] Uploaded to R2: https://pub-2c783279b61043e19fbdadd1bee5153a.r2.dev/KO/2022-10-26/ko-20220930.htm/ko-20220930.pdf
2025-04-18 23:09:25,268 [INFO] Processing 10-Q filing from 2022-07-27
2025-04-18 23:09:25,268 [INFO] Requesting PDF for: https://www.sec.gov/Archives/edgar/data/21344/000002134422000034/ko-20220701.htm
2025-04-18 23:09:27,744 [INFO] PDF saved to downloads/ko-20220701.pdf
2025-04-18 23:09:31,195 [INFO] Uploaded to R2: https://pub-2c783279b61043e19fbdadd1bee5153a.r2.dev/KO/2022-07-27/ko-20220701.htm/ko-20220701.pdf
2025-04-18 23:09:31,204 [INFO] Processing 10-Q filing from 2022-04-28
2025-04-18 23:09:31,206 [INFO] Requesting PDF for: https://www.sec.gov/Archives/edgar/data/21344/000002134422000016/ko-20220401.htm
2025-04-18 23:09:33,672 [INFO] PDF saved to downloads/ko-20220401.pdf
2025-04-18 23:10:00,584 [INFO] Uploaded to R2: https://pub-2c783279b61043e19fbdadd1bee5153a.r2.dev/KO/2022-04-28/ko-20220401.htm/ko-20220401.pdf
2025-04-18 23:10:00,599 [INFO] Processing 10-K filing from 2022-02-22
2025-04-18 23:10:00,600 [INFO] Requesting PDF for: https://www.sec.gov/Archives/edgar/data/21344/000002134422000009/ko-20211231.htm
2025-04-18 23:10:03,512 [INFO] PDF saved to downloads/ko-20211231.pdf
2025-04-18 23:10:10,946 [INFO] Uploaded to R2: https://pub-2c783279b61043e19fbdadd1bee5153a.r2.dev/KO/2022-02-22/ko-20211231.htm/ko-20211231.pdf
2025-04-18 23:10:10,956 [INFO] Processing 10-Q filing from 2021-10-28
2025-04-18 23:10:10,957 [INFO] Requesting PDF for: https://www.sec.gov/Archives/edgar/data/21344/000002134421000030/ko-20211001.htm
2025-04-18 23:10:18,065 [INFO] PDF saved to downloads/ko-20211001.pdf
2025-04-18 23:10:21,393 [INFO] Uploaded to R2: https://pub-2c783279b61043e19fbdadd1bee5153a.r2.dev/KO/2021-10-28/ko-20211001.htm/ko-20211001.pdf
2025-04-18 23:10:21,407 [INFO] Processing 10-Q filing from 2021-07-26
2025-04-18 23:10:21,407 [INFO] Requesting PDF for: https://www.sec.gov/Archives/edgar/data/21344/000002134421000024/ko-20210702.htm
2025-04-18 23:10:24,438 [INFO] PDF saved to downloads/ko-20210702.pdf
2025-04-18 23:10:27,830 [INFO] Uploaded to R2: https://pub-2c783279b61043e19fbdadd1bee5153a.r2.dev/KO/2021-07-26/ko-20210702.htm/ko-20210702.pdf
2025-04-18 23:10:27,837 [INFO] Processing 10-Q filing from 2021-04-27
2025-04-18 23:10:27,838 [INFO] Requesting PDF for: https://www.sec.gov/Archives/edgar/data/21344/000002134421000014/ko-20210402.htm
2025-04-18 23:10:30,647 [INFO] PDF saved to downloads/ko-20210402.pdf
2025-04-18 23:10:33,047 [INFO] Uploaded to R2: https://pub-2c783279b61043e19fbdadd1bee5153a.r2.dev/KO/2021-04-27/ko-20210402.htm/ko-20210402.pdf
2025-04-18 23:10:33,058 [INFO] Processing 10-K filing from 2021-02-25
2025-04-18 23:10:33,059 [INFO] Requesting PDF for: https://www.sec.gov/Archives/edgar/data/21344/000002134421000008/ko-20201231.htm
2025-04-18 23:10:36,462 [INFO] PDF saved to downloads/ko-20201231.pdf
2025-04-18 23:11:03,886 [INFO] Uploaded to R2: https://pub-2c783279b61043e19fbdadd1bee5153a.r2.dev/KO/2021-02-25/ko-20201231.htm/ko-20201231.pdf
2025-04-18 23:11:03,895 [INFO] Processing 10-Q filing from 2020-10-22
2025-04-18 23:11:03,896 [INFO] Requesting PDF for: https://www.sec.gov/Archives/edgar/data/21344/000002134420000046/ko-20200925.htm
2025-04-18 23:11:06,573 [INFO] PDF saved to downloads/ko-20200925.pdf
2025-04-18 23:11:09,404 [INFO] Uploaded to R2: https://pub-2c783279b61043e19fbdadd1bee5153a.r2.dev/KO/2020-10-22/ko-20200925.htm/ko-20200925.pdf
2025-04-18 23:11:09,416 [INFO] Processing 10-Q filing from 2020-07-22
2025-04-18 23:11:09,417 [INFO] Requesting PDF for: https://www.sec.gov/ix?doc=/Archives/edgar/data/21344/000002134420000041/ko-20200626.htm
2025-04-18 23:11:12,281 [INFO] PDF saved to downloads/ix.pdf
2025-04-18 23:11:33,469 [INFO] Uploaded to R2: https://pub-2c783279b61043e19fbdadd1bee5153a.r2.dev/KO/2020-07-22/ko-20200626.htm/ix.pdf
2025-04-18 23:11:33,479 [INFO] Processing 10-Q filing from 2020-04-24
